transaccion_id,fecha_hora,sucursal_id,producto_id,monto_total,tiempo_atencion_min
TXN-018819,2026-03-19 19:59:20,SUC-03,PROD-04,18.9,3.01
TXN-018820,2026-03-19 20:00:22,SUC-01,PROD-04,22.0,3.07
TXN-018821,2026-03-19 20:00:56,SUC-01,PROD-01,11.18,2.45
TXN-018822,2026-03-19 20:03:45,SUC-02,PROD-03,11.09,4.06
TXN-018823,2026-03-19 20:06:27,SUC-02,PROD-03,10.18,3.33
TXN-018824,2026-03-19 20:07:01,SUC-02,PROD-03,16.36,2.84
TXN-018825,2026-03-19 20:07:04,SUC-02,PROD-02,12.55,2.72
TXN-018826,2026-03-19 20:07:26,SUC-02,PROD-03,28.66,3.11
TXN-018827,2026-03-19 20:08:29,SUC-03,PROD-01,9.62,5.87
TXN-018828,2026-03-19 20:09:55,SUC-01,PROD-03,17.72,5.07
TXN-018829,2026-03-19 20:10:35,SUC-02,PROD-03,8.52,2.27
TXN-018830,2026-03-19 20:10:45,SUC-02,PROD-03,13.76,3.96
TXN-018831,2026-03-19 20:10:57,SUC-03,PROD-01,14.86,2.33
TXN-018832,2026-03-19 20:11:34,SUC-03,PROD-02,18.19,2.73
TXN-018833,2026-03-19 20:13:28,SUC-02,PROD-03,15.81,2.06
TXN-018834,2026-03-19 20:14:22,SUC-03,PROD-01,8.3,2.65
TXN-018835,2026-03-19 20:14:29,SUC-02,PROD-01,20.32,2.57
TXN-018836,2026-03-19 20:14:47,SUC-03,PROD-02,26.05,3.74
TXN-018837,2026-03-19 20:20:06,SUC-03,PROD-02,23.49,2.45
TXN-018838,2026-03-19 20:21:14,SUC-02,PROD-03,12.97,2.4
TXN-018839,2026-03-19 20:21:33,SUC-02,PROD-02,13.3,2.26
TXN-018840,2026-03-19 20:28:33,SUC-02,PROD-02,13.38,2.39
TXN-018841,2026-03-19 20:30:08,SUC-02,PROD-04,16.74,3.22
TXN-018842,2026-03-19 20:30:59,SUC-02,PROD-01,12.83,4.89
TXN-018843,2026-03-19 20:33:43,SUC-02,PROD-02,18.92,1.94
TXN-018844,2026-03-19 20:36:07,SUC-03,PROD-04,21.8,2.53
TXN-018845,2026-03-19 20:38:14,SUC-03,PROD-03,13.82,2.86
TXN-018846,2026-03-19 20:38:48,SUC-02,PROD-01,15.56,2.81
TXN-018847,2026-03-19 20:41:03,SUC-03,PROD-04,11.62,2.37
TXN-018848,2026-03-19 20:43:47,SUC-01,PROD-03,30.15,4.85
TXN-018849,2026-03-19 20:44:10,SUC-03,PROD-02,20.52,5.03
TXN-018850,2026-03-19 20:44:38,SUC-03,PROD-02,12.17,2.66
TXN-018851,2026-03-19 20:47:00,SUC-02,PROD-03,22.29,2.14
TXN-018852,2026-03-19 20:48:31,SUC-03,PROD-03,16.9,4.43
TXN-018853,2026-03-19 20:49:29,SUC-02,PROD-03,11.7,1.68
TXN-018854,2026-03-19 20:52:24,SUC-03,PROD-01,14.05,3.6
TXN-018855,2026-03-19 20:55:05,SUC-03,PROD-01,33.57,3.72
TXN-018856,2026-03-19 20:55:53,SUC-02,PROD-02,25.59,3.11
TXN-018857,2026-03-19 20:57:21,SUC-01,PROD-01,14.38,4.48
TXN-018858,2026-03-20 07:01:05,SUC-02,PROD-02,9.37,3.38
TXN-018859,2026-03-20 07:04:49,SUC-02,PROD-01,12.02,3.59
TXN-018860,2026-03-20 07:06:32,SUC-02,PROD-03,24.8,2.84
TXN-018861,2026-03-20 07:08:53,SUC-01,PROD-03,15.6,4.03
TXN-018862,2026-03-20 07:10:29,SUC-01,PROD-02,18.44,2.19
TXN-018863,2026-03-20 07:11:02,SUC-02,PROD-01,18.55,2.64
TXN-018864,2026-03-20 07:12:11,SUC-02,PROD-02,18.97,5.2
TXN-018865,2026-03-20 07:12:43,SUC-03,PROD-04,16.64,3.08
TXN-018866,2026-03-20 07:13:37,SUC-01,PROD-03,17.56,2.81
TXN-018867,2026-03-20 07:14:17,SUC-02,PROD-02,22.99,2.52
TXN-018868,2026-03-20 07:14:28,SUC-02,PROD-03,21.14,4.63
TXN-018869,2026-03-20 07:16:17,SUC-03,PROD-04,18.36,5.9
TXN-018870,2026-03-20 07:17:13,SUC-03,PROD-02,30.82,2.01
TXN-018871,2026-03-20 07:18:35,SUC-02,PROD-03,11.87,2.73
TXN-018872,2026-03-20 07:19:17,SUC-02,PROD-03,13.28,3.23
TXN-018873,2026-03-20 07:19:22,SUC-01,PROD-01,21.81,5.02
TXN-018874,2026-03-20 07:19:44,SUC-02,PROD-04,18.45,1.85
TXN-018875,2026-03-20 07:19:49,SUC-01,PROD-04,15.66,2.37
TXN-018876,2026-03-20 07:20:51,SUC-03,PROD-03,15.53,2.99
TXN-018877,2026-03-20 07:21:52,SUC-01,PROD-01,26.03,3.21
TXN-018878,2026-03-20 07:25:41,SUC-01,PROD-01,20.11,2.48
TXN-018879,2026-03-20 07:26:28,SUC-01,PROD-02,13.57,2.18
TXN-018880,2026-03-20 07:27:03,SUC-01,PROD-03,45.29,4.44
TXN-018881,2026-03-20 07:27:45,SUC-01,PROD-02,15.15,2.95
TXN-018882,2026-03-20 07:29:03,SUC-03,PROD-02,36.48,2.9
TXN-018883,2026-03-20 07:31:10,SUC-02,PROD-04,12.85,4.18
TXN-018884,2026-03-20 07:31:16,SUC-01,PROD-04,12.62,3.49
TXN-018885,2026-03-20 07:31:39,SUC-02,PROD-02,16.11,3.73
TXN-018886,2026-03-20 07:35:28,SUC-02,PROD-02,15.29,2.81
TXN-018887,2026-03-20 07:35:41,SUC-01,PROD-03,14.67,2.5
TXN-018888,2026-03-20 07:36:52,SUC-01,PROD-01,23.01,4.72
TXN-018889,2026-03-20 07:38:24,SUC-03,PROD-04,24.77,5.43
TXN-018890,2026-03-20 07:39:36,SUC-02,PROD-04,22.63,2.46
TXN-018891,2026-03-20 07:39:47,SUC-01,PROD-02,14.94,1.91
TXN-018892,2026-03-20 07:40:37,SUC-01,PROD-02,15.03,1.35
TXN-018893,2026-03-20 07:40:41,SUC-03,PROD-03,32.9,2.29
TXN-018894,2026-03-20 07:40:48,SUC-03,PROD-03,24.43,3.21
TXN-018895,2026-03-20 07:49:17,SUC-02,PROD-04,17.0,2.37
TXN-018896,2026-03-20 07:51:11,SUC-03,PROD-03,16.99,1.74
TXN-018897,2026-03-20 07:53:54,SUC-02,PROD-03,11.1,5.27
TXN-018898,2026-03-20 07:55:10,SUC-01,PROD-03,11.62,3.27
TXN-018899,2026-03-20 07:56:10,SUC-02,PROD-03,12.06,2.72
TXN-018900,2026-03-20 07:57:56,SUC-03,PROD-02,9.67,3.06
TXN-018901,2026-03-20 07:59:26,SUC-03,PROD-04,38.98,3.57
TXN-018902,2026-03-20 08:00:00,SUC-02,PROD-03,17.43,3.89
TXN-018903,2026-03-20 08:00:05,SUC-03,PROD-04,15.54,3.85
TXN-018904,2026-03-20 08:00:08,SUC-03,PROD-02,9.79,4.4
TXN-018905,2026-03-20 08:00:10,SUC-02,PROD-03,10.71,1.6
TXN-018906,2026-03-20 08:00:32,SUC-01,PROD-04,17.99,3.16
TXN-018907,2026-03-20 08:00:42,SUC-01,PROD-01,12.93,2.67
TXN-018908,2026-03-20 08:01:10,SUC-01,PROD-01,27.85,4.23
TXN-018909,2026-03-20 08:01:37,SUC-03,PROD-04,12.67,5.38
TXN-018910,2026-03-20 08:01:53,SUC-02,PROD-01,24.06,2.46
TXN-018911,2026-03-20 08:02:09,SUC-01,PROD-02,48.96,3.42
TXN-018912,2026-03-20 08:02:10,SUC-01,PROD-04,21.41,4.77
TXN-018913,2026-03-20 08:02:17,SUC-01,PROD-01,27.13,5.86
TXN-018914,2026-03-20 08:02:22,SUC-03,PROD-02,27.61,2.81
TXN-018915,2026-03-20 08:02:34,SUC-01,PROD-01,22.89,1.61
TXN-018916,2026-03-20 08:02:37,SUC-01,PROD-02,14.28,2.57
TXN-018917,2026-03-20 08:03:07,SUC-01,PROD-01,38.83,2.87
TXN-018918,2026-03-20 08:04:41,SUC-02,PROD-01,28.65,3.85
TXN-018919,2026-03-20 08:04:57,SUC-01,PROD-03,20.3,2.62
TXN-018920,2026-03-20 08:05:44,SUC-03,PROD-04,25.2,5.3
TXN-018921,2026-03-20 08:05:59,SUC-03,PROD-03,16.27,2.16
TXN-018922,2026-03-20 08:06:36,SUC-01,PROD-01,19.56,4.79
TXN-018923,2026-03-20 08:08:54,SUC-03,PROD-04,13.1,2.62
TXN-018924,2026-03-20 08:09:14,SUC-03,PROD-04,21.97,4.77
TXN-018925,2026-03-20 08:10:15,SUC-01,PROD-04,17.68,2.88
TXN-018926,2026-03-20 08:10:38,SUC-01,PROD-02,14.82,1.91
TXN-018927,2026-03-20 08:11:00,SUC-01,PROD-03,22.23,3.81
TXN-018928,2026-03-20 08:11:00,SUC-03,PROD-04,12.09,4.76
TXN-018929,2026-03-20 08:11:05,SUC-02,PROD-04,10.41,4.06
TXN-018930,2026-03-20 08:11:35,SUC-03,PROD-02,12.86,3.39
TXN-018931,2026-03-20 08:11:41,SUC-03,PROD-04,21.85,2.88
TXN-018932,2026-03-20 08:11:49,SUC-01,PROD-02,16.66,2.76
TXN-018933,2026-03-20 08:12:33,SUC-02,PROD-04,7.84,4.67
TXN-018934,2026-03-20 08:14:11,SUC-01,PROD-02,28.52,2.2
TXN-018935,2026-03-20 08:14:30,SUC-02,PROD-02,12.06,2.16
TXN-018936,2026-03-20 08:14:32,SUC-02,PROD-03,18.6,3.3
TXN-018937,2026-03-20 08:14:54,SUC-01,PROD-03,10.53,3.93
TXN-018938,2026-03-20 08:15:00,SUC-03,PROD-02,14.46,3.72
TXN-018939,2026-03-20 08:15:13,SUC-01,PROD-04,15.31,3.55
TXN-018940,2026-03-20 08:15:39,SUC-03,PROD-02,25.83,3.11
TXN-018941,2026-03-20 08:15:39,SUC-01,PROD-03,36.8,4.87
TXN-018942,2026-03-20 08:16:21,SUC-03,PROD-01,32.07,3.82
TXN-018943,2026-03-20 08:16:28,SUC-02,PROD-02,13.65,3.04
TXN-018944,2026-03-20 08:16:34,SUC-01,PROD-04,13.2,2.45
TXN-018945,2026-03-20 08:16:43,SUC-02,PROD-04,11.07,2.97
TXN-018946,2026-03-20 08:17:15,SUC-02,PROD-02,29.12,3.11
TXN-018947,2026-03-20 08:17:43,SUC-03,PROD-03,12.29,4.77
TXN-018948,2026-03-20 08:17:44,SUC-02,PROD-04,22.78,2.37
TXN-018949,2026-03-20 08:18:15,SUC-03,PROD-01,16.09,2.67
TXN-018950,2026-03-20 08:18:49,SUC-02,PROD-02,16.1,2.2
TXN-018951,2026-03-20 08:18:51,SUC-03,PROD-01,28.43,2.58
TXN-018952,2026-03-20 08:19:10,SUC-03,PROD-03,17.14,3.01
TXN-018953,2026-03-20 08:19:31,SUC-02,PROD-04,25.34,2.62
TXN-018954,2026-03-20 08:20:30,SUC-02,PROD-02,21.32,2.29
TXN-018955,2026-03-20 08:20:49,SUC-02,PROD-04,24.14,2.63
TXN-018956,2026-03-20 08:21:18,SUC-01,PROD-04,31.92,2.67
TXN-018957,2026-03-20 08:21:50,SUC-01,PROD-02,19.94,3.29
TXN-018958,2026-03-20 08:22:04,SUC-01,PROD-02,19.64,2.02
TXN-018959,2026-03-20 08:22:12,SUC-01,PROD-04,12.39,2.18
TXN-018960,2026-03-20 08:22:14,SUC-03,PROD-01,15.86,3.41
TXN-018961,2026-03-20 08:22:27,SUC-02,PROD-01,21.32,4.01
TXN-018962,2026-03-20 08:22:54,SUC-01,PROD-02,15.44,2.49
TXN-018963,2026-03-20 08:22:55,SUC-02,PROD-03,33.03,2.71
TXN-018964,2026-03-20 08:23:01,SUC-01,PROD-04,13.94,2.59
TXN-018965,2026-03-20 08:23:13,SUC-03,PROD-03,24.36,6.1
TXN-018966,2026-03-20 08:23:49,SUC-01,PROD-02,18.46,4.57
TXN-018967,2026-03-20 08:23:49,SUC-03,PROD-03,17.41,3.49
TXN-018968,2026-03-20 08:24:20,SUC-03,PROD-04,18.55,3.61
TXN-018969,2026-03-20 08:24:36,SUC-02,PROD-02,12.39,3.34
TXN-018970,2026-03-20 08:24:41,SUC-03,PROD-04,13.03,1.45
TXN-018971,2026-03-20 08:24:53,SUC-02,PROD-03,15.5,2.0
TXN-018972,2026-03-20 08:25:37,SUC-01,PROD-04,11.31,2.34
TXN-018973,2026-03-20 08:25:46,SUC-02,PROD-04,48.18,2.87
TXN-018974,2026-03-20 08:25:52,SUC-03,PROD-03,38.22,3.6
TXN-018975,2026-03-20 08:26:35,SUC-02,PROD-04,15.73,2.62
TXN-018976,2026-03-20 08:26:38,SUC-03,PROD-01,10.56,2.72
TXN-018977,2026-03-20 08:26:47,SUC-01,PROD-04,16.49,3.01
TXN-018978,2026-03-20 08:27:03,SUC-02,PROD-04,11.59,3.69
TXN-018979,2026-03-20 08:27:16,SUC-03,PROD-04,11.42,2.45
TXN-018980,2026-03-20 08:27:19,SUC-01,PROD-01,14.61,2.41
TXN-018981,2026-03-20 08:27:46,SUC-02,PROD-04,19.59,2.42
TXN-018982,2026-03-20 08:28:46,SUC-01,PROD-02,13.79,2.85
TXN-018983,2026-03-20 08:28:50,SUC-03,PROD-03,21.44,3.13
TXN-018984,2026-03-20 08:29:11,SUC-02,PROD-03,23.77,3.26
TXN-018985,2026-03-20 08:29:23,SUC-03,PROD-03,22.55,2.77
TXN-018986,2026-03-20 08:31:23,SUC-01,PROD-02,14.84,3.32
TXN-018987,2026-03-20 08:31:57,SUC-03,PROD-03,19.27,3.2
TXN-018988,2026-03-20 08:32:48,SUC-03,PROD-03,11.65,2.32
TXN-018989,2026-03-20 08:32:52,SUC-02,PROD-01,12.77,1.96
TXN-018990,2026-03-20 08:32:52,SUC-01,PROD-04,8.97,2.01
TXN-018991,2026-03-20 08:33:43,SUC-03,PROD-04,9.52,5.63
TXN-018992,2026-03-20 08:34:04,SUC-02,PROD-03,14.18,2.95
TXN-018993,2026-03-20 08:34:23,SUC-02,PROD-04,31.14,2.02
TXN-018994,2026-03-20 08:34:52,SUC-03,PROD-04,12.2,2.6
TXN-018995,2026-03-20 08:35:18,SUC-01,PROD-04,36.01,2.87
TXN-018996,2026-03-20 08:35:51,SUC-01,PROD-01,16.82,4.7
TXN-018997,2026-03-20 08:36:02,SUC-02,PROD-04,42.14,1.5
TXN-018998,2026-03-20 08:36:28,SUC-03,PROD-03,27.09,1.84
TXN-018999,2026-03-20 08:36:48,SUC-02,PROD-02,18.71,2.03
TXN-019000,2026-03-20 08:36:58,SUC-01,PROD-04,13.32,3.55
TXN-019001,2026-03-20 08:37:38,SUC-02,PROD-01,16.19,2.48
TXN-019002,2026-03-20 08:37:49,SUC-02,PROD-04,17.41,2.25
TXN-019003,2026-03-20 08:38:21,SUC-02,PROD-04,17.51,4.79
TXN-019004,2026-03-20 08:39:56,SUC-01,PROD-04,12.05,2.17
TXN-019005,2026-03-20 08:40:56,SUC-02,PROD-01,16.91,2.48
TXN-019006,2026-03-20 08:42:09,SUC-03,PROD-04,12.86,4.04
TXN-019007,2026-03-20 08:42:56,SUC-03,PROD-01,27.44,2.02
TXN-019008,2026-03-20 08:42:59,SUC-03,PROD-03,14.78,3.47
TXN-019009,2026-03-20 08:44:19,SUC-03,PROD-03,9.66,3.96
TXN-019010,2026-03-20 08:44:48,SUC-03,PROD-01,12.02,2.97
TXN-019011,2026-03-20 08:45:03,SUC-03,PROD-02,12.71,1.81
TXN-019012,2026-03-20 08:45:17,SUC-02,PROD-03,22.55,3.49
TXN-019013,2026-03-20 08:45:43,SUC-01,PROD-02,23.64,4.12
TXN-019014,2026-03-20 08:45:59,SUC-01,PROD-03,17.09,3.05
TXN-019015,2026-03-20 08:46:14,SUC-01,PROD-03,22.4,2.18
TXN-019016,2026-03-20 08:47:14,SUC-02,PROD-02,11.67,3.47
TXN-019017,2026-03-20 08:47:17,SUC-02,PROD-02,26.73,2.53
TXN-019018,2026-03-20 08:47:47,SUC-03,PROD-02,27.71,4.78
TXN-019019,2026-03-20 08:48:08,SUC-02,PROD-03,25.26,2.55
TXN-019020,2026-03-20 08:48:26,SUC-01,PROD-04,8.0,3.28
TXN-019021,2026-03-20 08:48:28,SUC-03,PROD-04,37.62,3.01
TXN-019022,2026-03-20 08:48:57,SUC-03,PROD-03,16.97,1.64
TXN-019023,2026-03-20 08:49:21,SUC-02,PROD-04,11.55,4.59
TXN-019024,2026-03-20 08:50:12,SUC-02,PROD-02,7.73,4.68
TXN-019025,2026-03-20 08:51:02,SUC-02,PROD-03,26.74,3.82
TXN-019026,2026-03-20 08:51:21,SUC-01,PROD-03,11.05,2.91
TXN-019027,2026-03-20 08:51:23,SUC-01,PROD-03,14.33,3.04
TXN-019028,2026-03-20 08:52:00,SUC-01,PROD-03,33.82,2.5
TXN-019029,2026-03-20 08:52:19,SUC-01,PROD-01,19.43,2.46
TXN-019030,2026-03-20 08:52:56,SUC-03,PROD-01,23.88,2.91
TXN-019031,2026-03-20 08:52:59,SUC-03,PROD-04,32.58,1.71
TXN-019032,2026-03-20 08:53:54,SUC-01,PROD-03,15.5,2.96
TXN-019033,2026-03-20 08:54:34,SUC-01,PROD-01,22.66,2.2
TXN-019034,2026-03-20 08:54:55,SUC-01,PROD-03,17.51,1.77
TXN-019035,2026-03-20 08:55:21,SUC-02,PROD-01,19.79,2.49
TXN-019036,2026-03-20 08:56:52,SUC-01,PROD-04,10.49,2.09
TXN-019037,2026-03-20 08:57:02,SUC-01,PROD-01,19.39,2.01
TXN-019038,2026-03-20 08:57:10,SUC-01,PROD-02,18.82,2.82
TXN-019039,2026-03-20 08:57:41,SUC-01,PROD-02,24.4,2.56
TXN-019040,2026-03-20 08:58:17,SUC-03,PROD-04,25.48,2.43
TXN-019041,2026-03-20 08:58:48,SUC-03,PROD-01,9.78,2.64
TXN-019042,2026-03-20 09:00:24,SUC-03,PROD-04,11.69,2.65
TXN-019043,2026-03-20 09:00:49,SUC-02,PROD-02,12.76,2.69
TXN-019044,2026-03-20 09:00:51,SUC-01,PROD-02,15.8,1.79
TXN-019045,2026-03-20 09:01:15,SUC-03,PROD-03,15.56,2.65
TXN-019046,2026-03-20 09:02:24,SUC-03,PROD-04,13.76,3.79
TXN-019047,2026-03-20 09:03:07,SUC-01,PROD-03,25.19,4.93
TXN-019048,2026-03-20 09:03:09,SUC-02,PROD-02,30.36,3.93
TXN-019049,2026-03-20 09:03:16,SUC-03,PROD-04,11.65,2.02
TXN-019050,2026-03-20 09:03:25,SUC-02,PROD-04,10.22,2.5
TXN-019051,2026-03-20 09:03:28,SUC-01,PROD-02,15.05,3.83
TXN-019052,2026-03-20 09:04:08,SUC-03,PROD-01,9.07,2.95
TXN-019053,2026-03-20 09:04:29,SUC-03,PROD-03,15.93,4.31
TXN-019054,2026-03-20 09:05:10,SUC-01,PROD-03,8.97,2.8
TXN-019055,2026-03-20 09:05:34,SUC-02,PROD-03,17.01,2.21
TXN-019056,2026-03-20 09:06:30,SUC-01,PROD-02,22.07,3.79
TXN-019057,2026-03-20 09:08:27,SUC-01,PROD-02,25.58,2.56
TXN-019058,2026-03-20 09:08:47,SUC-03,PROD-02,19.37,3.48
TXN-019059,2026-03-20 09:08:53,SUC-01,PROD-01,17.68,1.76
TXN-019060,2026-03-20 09:09:07,SUC-03,PROD-03,18.18,3.86
TXN-019061,2026-03-20 09:09:15,SUC-01,PROD-03,18.92,3.81
TXN-019062,2026-03-20 09:09:37,SUC-03,PROD-03,15.61,4.38
TXN-019063,2026-03-20 09:10:04,SUC-01,PROD-03,14.43,1.83
TXN-019064,2026-03-20 09:10:18,SUC-01,PROD-04,7.77,6.09
TXN-019065,2026-03-20 09:10:36,SUC-02,PROD-01,11.45,4.12
TXN-019066,2026-03-20 09:10:37,SUC-01,PROD-04,11.71,4.0
TXN-019067,2026-03-20 09:11:10,SUC-03,PROD-01,16.25,2.82
TXN-019068,2026-03-20 09:11:12,SUC-03,PROD-01,12.09,3.34
TXN-019069,2026-03-20 09:11:25,SUC-01,PROD-04,9.39,2.45
TXN-019070,2026-03-20 09:11:38,SUC-03,PROD-03,13.63,2.7
TXN-019071,2026-03-20 09:12:04,SUC-01,PROD-03,5.53,2.6
TXN-019072,2026-03-20 09:12:08,SUC-03,PROD-03,16.84,3.6
TXN-019073,2026-03-20 09:12:48,SUC-01,PROD-02,23.81,3.26
TXN-019074,2026-03-20 09:12:56,SUC-01,PROD-01,8.3,2.63
TXN-019075,2026-03-20 09:13:29,SUC-02,PROD-02,22.27,2.69
TXN-019076,2026-03-20 09:13:39,SUC-01,PROD-04,16.12,3.35
TXN-019077,2026-03-20 09:14:07,SUC-01,PROD-01,12.99,3.37
TXN-019078,2026-03-20 09:14:25,SUC-02,PROD-04,24.86,2.08
TXN-019079,2026-03-20 09:14:27,SUC-03,PROD-01,20.39,2.5
TXN-019080,2026-03-20 09:15:33,SUC-03,PROD-02,12.37,3.74
TXN-019081,2026-03-20 09:16:17,SUC-02,PROD-02,14.44,3.51
TXN-019082,2026-03-20 09:16:57,SUC-02,PROD-01,19.82,2.52
TXN-019083,2026-03-20 09:17:53,SUC-03,PROD-01,12.5,2.73
TXN-019084,2026-03-20 09:18:14,SUC-02,PROD-04,31.46,4.03
TXN-019085,2026-03-20 09:18:37,SUC-03,PROD-02,9.25,3.29
TXN-019086,2026-03-20 09:19:36,SUC-03,PROD-01,15.44,1.54
TXN-019087,2026-03-20 09:19:37,SUC-01,PROD-03,13.6,3.44
TXN-019088,2026-03-20 09:19:56,SUC-02,PROD-03,16.66,2.71
TXN-019089,2026-03-20 09:21:02,SUC-02,PROD-01,14.6,2.06
TXN-019090,2026-03-20 09:21:39,SUC-01,PROD-01,12.06,2.25
TXN-019091,2026-03-20 09:22:36,SUC-01,PROD-02,19.88,3.29
TXN-019092,2026-03-20 09:22:55,SUC-03,PROD-01,34.39,4.99
TXN-019093,2026-03-20 09:23:14,SUC-01,PROD-01,8.68,2.65
TXN-019094,2026-03-20 09:23:17,SUC-03,PROD-02,14.53,3.21
TXN-019095,2026-03-20 09:23:17,SUC-01,PROD-01,21.16,3.16
TXN-019096,2026-03-20 09:23:37,SUC-03,PROD-02,12.08,2.29
TXN-019097,2026-03-20 09:23:42,SUC-02,PROD-03,10.64,5.66
TXN-019098,2026-03-20 09:24:01,SUC-02,PROD-04,13.35,2.87
TXN-019099,2026-03-20 09:24:11,SUC-01,PROD-03,18.33,3.7
TXN-019100,2026-03-20 09:24:39,SUC-03,PROD-01,9.26,2.55
TXN-019101,2026-03-20 09:24:48,SUC-02,PROD-01,12.9,5.59
TXN-019102,2026-03-20 09:25:20,SUC-01,PROD-02,14.84,2.87
TXN-019103,2026-03-20 09:25:51,SUC-03,PROD-02,26.4,2.37
TXN-019104,2026-03-20 09:25:58,SUC-01,PROD-02,16.98,3.3
TXN-019105,2026-03-20 09:26:09,SUC-03,PROD-02,18.5,2.61
TXN-019106,2026-03-20 09:26:25,SUC-03,PROD-01,24.8,2.4
TXN-019107,2026-03-20 09:26:36,SUC-03,PROD-03,10.55,3.7
TXN-019108,2026-03-20 09:26:54,SUC-02,PROD-02,19.01,2.38
TXN-019109,2026-03-20 09:27:08,SUC-01,PROD-04,14.31,2.73
TXN-019110,2026-03-20 09:28:04,SUC-01,PROD-04,13.68,4.39
TXN-019111,2026-03-20 09:28:30,SUC-02,PROD-01,17.47,2.9
TXN-019112,2026-03-20 09:28:31,SUC-03,PROD-04,10.0,3.02
TXN-019113,2026-03-20 09:29:08,SUC-02,PROD-03,27.28,2.37
TXN-019114,2026-03-20 09:29:32,SUC-02,PROD-02,18.95,3.84
TXN-019115,2026-03-20 09:29:38,SUC-03,PROD-04,30.97,2.66
TXN-019116,2026-03-20 09:30:29,SUC-01,PROD-02,13.36,2.18
TXN-019117,2026-03-20 09:31:25,SUC-01,PROD-01,16.32,2.51
TXN-019118,2026-03-20 09:32:34,SUC-03,PROD-03,25.36,3.18
TXN-019119,2026-03-20 09:33:19,SUC-02,PROD-02,34.74,3.62
TXN-019120,2026-03-20 09:33:23,SUC-02,PROD-02,14.59,3.15
TXN-019121,2026-03-20 09:33:24,SUC-03,PROD-02,16.41,2.41
TXN-019122,2026-03-20 09:33:26,SUC-03,PROD-04,18.1,3.36
TXN-019123,2026-03-20 09:34:01,SUC-01,PROD-04,8.44,3.04
TXN-019124,2026-03-20 09:34:41,SUC-01,PROD-04,8.46,3.26
TXN-019125,2026-03-20 09:35:59,SUC-02,PROD-01,32.08,3.04
TXN-019126,2026-03-20 09:36:02,SUC-02,PROD-04,10.16,1.58
TXN-019127,2026-03-20 09:36:13,SUC-01,PROD-02,9.09,3.59
TXN-019128,2026-03-20 09:37:08,SUC-01,PROD-01,7.5,4.87
TXN-019129,2026-03-20 09:37:26,SUC-03,PROD-04,12.97,2.69
TXN-019130,2026-03-20 09:37:58,SUC-03,PROD-04,16.83,1.87
TXN-019131,2026-03-20 09:38:49,SUC-01,PROD-04,20.68,2.25
TXN-019132,2026-03-20 09:38:50,SUC-03,PROD-04,15.45,2.57
TXN-019133,2026-03-20 09:39:08,SUC-03,PROD-04,15.29,3.19
TXN-019134,2026-03-20 09:39:08,SUC-01,PROD-02,38.74,1.86
TXN-019135,2026-03-20 09:39:38,SUC-01,PROD-01,14.36,2.23
TXN-019136,2026-03-20 09:40:26,SUC-02,PROD-04,14.02,1.72
TXN-019137,2026-03-20 09:41:05,SUC-01,PROD-02,15.17,2.95
TXN-019138,2026-03-20 09:41:53,SUC-02,PROD-01,10.64,1.56
TXN-019139,2026-03-20 09:42:52,SUC-03,PROD-03,15.76,4.65
TXN-019140,2026-03-20 09:43:56,SUC-02,PROD-04,14.12,2.83
TXN-019141,2026-03-20 09:44:05,SUC-02,PROD-04,16.9,3.12
TXN-019142,2026-03-20 09:44:14,SUC-01,PROD-02,13.62,2.83
TXN-019143,2026-03-20 09:44:29,SUC-02,PROD-01,10.25,3.07
TXN-019144,2026-03-20 09:44:50,SUC-01,PROD-03,17.52,1.63
TXN-019145,2026-03-20 09:45:25,SUC-03,PROD-03,25.11,5.0
TXN-019146,2026-03-20 09:45:36,SUC-03,PROD-03,14.3,2.68
TXN-019147,2026-03-20 09:46:24,SUC-02,PROD-01,22.66,3.12
TXN-019148,2026-03-20 09:46:25,SUC-01,PROD-02,34.29,3.34
TXN-019149,2026-03-20 09:47:06,SUC-02,PROD-02,15.85,6.07
TXN-019150,2026-03-20 09:47:38,SUC-02,PROD-01,21.69,1.56
TXN-019151,2026-03-20 09:47:47,SUC-01,PROD-04,35.13,1.48
TXN-019152,2026-03-20 09:48:17,SUC-01,PROD-04,18.54,4.26
TXN-019153,2026-03-20 09:48:28,SUC-02,PROD-03,16.14,2.69
TXN-019154,2026-03-20 09:48:38,SUC-01,PROD-03,10.76,2.35
TXN-019155,2026-03-20 09:49:15,SUC-01,PROD-04,10.66,2.64
TXN-019156,2026-03-20 09:49:21,SUC-01,PROD-04,29.78,1.74
TXN-019157,2026-03-20 09:49:39,SUC-03,PROD-04,10.63,3.78
TXN-019158,2026-03-20 09:50:04,SUC-02,PROD-01,8.75,2.17
TXN-019159,2026-03-20 09:50:06,SUC-01,PROD-03,13.69,3.02
TXN-019160,2026-03-20 09:50:17,SUC-01,PROD-01,18.32,5.55
TXN-019161,2026-03-20 09:51:57,SUC-02,PROD-02,16.67,1.82
TXN-019162,2026-03-20 09:52:31,SUC-03,PROD-02,8.27,3.09
TXN-019163,2026-03-20 09:52:33,SUC-02,PROD-02,16.08,3.04
TXN-019164,2026-03-20 09:52:44,SUC-03,PROD-02,33.16,2.81
TXN-019165,2026-03-20 09:53:07,SUC-02,PROD-03,12.87,2.59
TXN-019166,2026-03-20 09:53:35,SUC-02,PROD-02,23.58,2.83
